sample_id,dataset_name,round_start_step,layer,head,horizon,prefix_tokens,budget_ratio,budget_tokens,union_tokens,union_over_terminal_budget,union_fraction_of_prefix,mean_terminal_set_recall_across_queries,terminal_selection_attention_recovery_across_round,mean_oracle_attention_mass
gsm8k-361,gsm8k,232,30,8,8,352,0.1,36,75,2.0833333333333335,0.21306818181818182,0.6180555671453476,0.9718270081622776,0.9330489635467529
gsm8k-361,gsm8k,232,30,16,8,352,0.1,36,77,2.138888888888889,0.21875,0.32986111380159855,0.7774148889145142,0.7753372192382812
gsm8k-361,gsm8k,232,30,24,8,352,0.1,36,97,2.6944444444444446,0.2755681818181818,0.39930556528270245,0.9530356856381076,0.937762975692749
gsm8k-361,gsm8k,232,35,0,8,352,0.1,36,117,3.25,0.33238636363636365,0.36805555736646056,0.626153471798685,0.02853703498840332
gsm8k-361,gsm8k,232,35,8,8,352,0.1,36,46,1.2777777777777777,0.13068181818181818,0.8611111119389534,0.9830279573915789,0.6524887084960938
gsm8k-361,gsm8k,232,35,16,8,352,0.1,36,67,1.8611111111111112,0.1903409090909091,0.7395833432674408,0.9646594512450081,0.6956415176391602
gsm8k-361,gsm8k,232,35,24,8,352,0.1,36,91,2.5277777777777777,0.2585227272727273,0.6111111119389534,0.986673050476122,0.6746493577957153
gsm8k-361,gsm8k,240,0,0,8,360,0.1,36,78,2.1666666666666665,0.21666666666666667,0.6562500149011612,0.914871023639796,0.5415496826171875
gsm8k-361,gsm8k,240,0,8,8,360,0.1,36,82,2.2777777777777777,0.22777777777777777,0.6562500037252903,0.8127715380424985,0.22895321249961853
gsm8k-361,gsm8k,240,0,16,8,360,0.1,36,72,2.0,0.2,0.6944444552063942,0.8784252643022524,0.5544109344482422
gsm8k-361,gsm8k,240,0,24,8,360,0.1,36,87,2.4166666666666665,0.24166666666666667,0.6111111119389534,0.9611750612940704,0.32058829069137573
gsm8k-361,gsm8k,240,6,0,8,360,0.1,36,98,2.7222222222222223,0.2722222222222222,0.5763888917863369,0.9629808306160033,0.7385150194168091
gsm8k-361,gsm8k,240,6,8,8,360,0.1,36,155,4.305555555555555,0.4305555555555556,0.3472222296986729,0.4083404259012828,0.5253086090087891
gsm8k-361,gsm8k,240,6,16,8,360,0.1,36,88,2.4444444444444446,0.24444444444444444,0.7013889029622078,0.9267501346880871,0.6177835464477539
gsm8k-361,gsm8k,240,6,24,8,360,0.1,36,95,2.638888888888889,0.2638888888888889,0.6319444514811039,0.8891642212410733,0.40464794635772705
gsm8k-361,gsm8k,240,12,0,8,360,0.1,36,163,4.527777777777778,0.4527777777777778,0.2743055571336299,0.7790866929222113,0.2786562442779541
gsm8k-361,gsm8k,240,12,8,8,360,0.1,36,104,2.888888888888889,0.28888888888888886,0.5763888955116272,0.9235294133209448,0.4505934715270996
gsm8k-361,gsm8k,240,12,16,8,360,0.1,36,57,1.5833333333333333,0.15833333333333333,0.8194444477558136,0.9679292186789982,0.5351686477661133
gsm8k-361,gsm8k,240,12,24,8,360,0.1,36,166,4.611111111111111,0.46111111111111114,0.31597222783602774,0.4925433954591883,0.9038242399692535
gsm8k-361,gsm8k,240,18,0,8,360,0.1,36,52,1.4444444444444444,0.14444444444444443,0.8888888955116272,0.9836770596865776,0.6604042053222656
gsm8k-361,gsm8k,240,18,8,8,360,0.1,36,72,2.0,0.2,0.743055559694767,0.8995832433766153,0.7421035766601562
gsm8k-361,gsm8k,240,18,16,8,360,0.1,36,74,2.0555555555555554,0.20555555555555555,0.7743055634200573,0.9337110872711576,0.6009368896484375
gsm8k-361,gsm8k,240,18,24,8,360,0.1,36,82,2.2777777777777777,0.22777777777777777,0.6215277835726738,0.834880317454292,0.7034473419189453
gsm8k-361,gsm8k,240,24,0,8,360,0.1,36,124,3.4444444444444446,0.34444444444444444,0.39236111380159855,0.9584444645224773,0.549530029296875
gsm8k-361,gsm8k,240,24,8,8,360,0.1,36,71,1.9722222222222223,0.19722222222222222,0.7048611231148243,0.9249484547767187,0.943962574005127
gsm8k-361,gsm8k,240,24,16,8,360,0.1,36,122,3.388888888888889,0.3388888888888889,0.47222222574055195,0.9314205328892009,0.8899738788604736
gsm8k-361,gsm8k,240,24,24,8,360,0.1,36,136,3.7777777777777777,0.37777777777777777,0.4131944514811039,0.5927886868571718,0.09411334991455078
gsm8k-361,gsm8k,240,30,0,8,360,0.1,36,91,2.5277777777777777,0.25277777777777777,0.5868055559694767,0.9737374095642309,0.8158783912658691
gsm8k-361,gsm8k,240,30,8,8,360,0.1,36,108,3.0,0.3,0.5590277798473835,0.9355862486813796,0.969701886177063
gsm8k-361,gsm8k,240,30,16,8,360,0.1,36,89,2.4722222222222223,0.24722222222222223,0.6701388992369175,0.9796434645302682,0.9053454399108887
gsm8k-361,gsm8k,240,30,24,8,360,0.1,36,91,2.5277777777777777,0.25277777777777777,0.5659722350537777,0.9244194729343939,0.9660404920578003
gsm8k-361,gsm8k,240,35,0,8,360,0.1,36,119,3.3055555555555554,0.33055555555555555,0.4166666716337204,0.8320196554613495,0.0839388370513916
gsm8k-361,gsm8k,240,35,8,8,360,0.1,36,59,1.6388888888888888,0.1638888888888889,0.815972238779068,0.9764076723638193,0.5988273620605469
gsm8k-361,gsm8k,240,35,16,8,360,0.1,36,101,2.8055555555555554,0.28055555555555556,0.5798611082136631,0.9768637436308782,0.7075635194778442
gsm8k-361,gsm8k,240,35,24,8,360,0.1,36,111,3.0833333333333335,0.30833333333333335,0.4444444514811039,0.9544374402509181,0.5753557682037354
gsm8k-59,gsm8k,8,0,0,8,65,0.1,7,14,2.0,0.2153846153846154,0.7678571715950966,0.9392511128567688,0.349639892578125
gsm8k-59,gsm8k,8,0,8,8,65,0.1,7,23,3.2857142857142856,0.35384615384615387,0.5000000223517418,0.7461960650337767,0.22785377502441406
gsm8k-59,gsm8k,8,0,16,8,65,0.1,7,18,2.5714285714285716,0.27692307692307694,0.6250000223517418,0.7846016284102555,0.3708319664001465
gsm8k-59,gsm8k,8,0,24,8,65,0.1,7,14,2.0,0.2153846153846154,0.553571455180645,0.4466712614347068,0.3348579406738281
gsm8k-59,gsm8k,8,6,0,8,65,0.1,7,13,1.8571428571428572,0.2,0.6964285969734192,0.7453504554196262,0.6563034057617188
gsm8k-59,gsm8k,8,6,8,8,65,0.1,7,24,3.4285714285714284,0.36923076923076925,0.35714287124574184,0.4834805877251469,0.49346923828125
gsm8k-59,gsm8k,8,6,16,8,65,0.1,7,18,2.5714285714285716,0.27692307692307694,0.7142857387661934,0.8959778887303852,0.6685256958007812
gsm8k-59,gsm8k,8,6,24,8,65,0.1,7,17,2.4285714285714284,0.26153846153846155,0.6607143059372902,0.9108927945014446,0.5532417297363281
gsm8k-59,gsm8k,8,12,0,8,65,0.1,7,30,4.285714285714286,0.46153846153846156,0.41071430407464504,0.8628844488409838,0.37399721145629883
gsm8k-59,gsm8k,8,12,8,8,65,0.1,7,18,2.5714285714285716,0.27692307692307694,0.3750000149011612,0.7860198920925044,0.5334548950195312
gsm8k-59,gsm8k,8,12,16,8,65,0.1,7,13,1.8571428571428572,0.2,0.7857143208384514,0.9349347118855564,0.5135879516601562
gsm8k-59,gsm8k,8,12,24,8,65,0.1,7,28,4.0,0.4307692307692308,0.4107142984867096,0.9268636883791567,0.8954696655273438
gsm8k-59,gsm8k,8,18,0,8,65,0.1,7,12,1.7142857142857142,0.18461538461538463,0.7857143208384514,0.8759202162338368,0.56170654296875
gsm8k-59,gsm8k,8,18,8,8,65,0.1,7,19,2.7142857142857144,0.2923076923076923,0.6071428824216127,0.9290192933990284,0.7719001770019531
gsm8k-59,gsm8k,8,18,16,8,65,0.1,7,23,3.2857142857142856,0.35384615384615387,0.357142873108387,0.6319524595254996,0.34931182861328125
gsm8k-59,gsm8k,8,18,24,8,65,0.1,7,17,2.4285714285714284,0.26153846153846155,0.607142873108387,0.864282771094653,0.712860107421875
gsm8k-59,gsm8k,8,24,0,8,65,0.1,7,18,2.5714285714285716,0.27692307692307694,0.5357143096625805,0.982910091073336,0.7876923084259033
gsm8k-59,gsm8k,8,24,8,8,65,0.1,7,16,2.2857142857142856,0.24615384615384617,0.5714285913854837,0.6832945385576965,0.707977294921875
gsm8k-59,gsm8k,8,24,16,8,65,0.1,7,16,2.2857142857142856,0.24615384615384617,0.5357143059372902,0.9282268749183601,0.8177032470703125
gsm8k-59,gsm8k,8,24,24,8,65,0.1,7,20,2.857142857142857,0.3076923076923077,0.4821428768336773,0.9663179786209533,0.11165356636047363
gsm8k-59,gsm8k,8,30,0,8,65,0.1,7,23,3.2857142857142856,0.35384615384615387,0.3928571566939354,0.9142989741572959,0.7153654098510742
gsm8k-59,gsm8k,8,30,8,8,65,0.1,7,17,2.4285714285714284,0.26153846153846155,0.4464285895228386,0.9601333542092108,0.9629611968994141
gsm8k-59,gsm8k,8,30,16,8,65,0.1,7,17,2.4285714285714284,0.26153846153846155,0.30357143841683865,0.8726185882880432,0.8274002075195312
gsm8k-59,gsm8k,8,30,24,8,65,0.1,7,16,2.2857142857142856,0.24615384615384617,0.6607143096625805,0.9902532344286439,0.9661159515380859
gsm8k-59,gsm8k,8,35,0,8,65,0.1,7,15,2.142857142857143,0.23076923076923078,0.6071428805589676,0.8078859388117158,0.08086937665939331
gsm8k-59,gsm8k,8,35,8,8,65,0.1,7,10,1.4285714285714286,0.15384615384615385,0.85714291036129,0.9592979292694277,0.524658203125
gsm8k-59,gsm8k,8,35,16,8,65,0.1,7,14,2.0,0.2153846153846154,0.5892857350409031,0.7750815362897338,0.5485572814941406
gsm8k-59,gsm8k,8,35,24,8,65,0.1,7,17,2.4285714285714284,0.26153846153846155,0.5892857387661934,0.9782442598644712,0.4566812515258789
gsm8k-59,gsm8k,16,0,0,8,73,0.1,8,16,2.0,0.2191780821917808,0.671875,0.8516265328165703,0.480316162109375
gsm8k-59,gsm8k,16,0,8,8,73,0.1,8,25,3.125,0.3424657534246575,0.484375,0.6814203245660752,0.1969766616821289
gsm8k-59,gsm8k,16,0,16,8,73,0.1,8,12,1.5,0.1643835616438356,0.859375,0.9253761899887399,0.4471893310546875
gsm8k-59,gsm8k,16,0,24,8,73,0.1,8,20,2.5,0.273972602739726,0.5625,0.6954315564425916,0.3120250701904297
gsm8k-59,gsm8k,16,6,0,8,73,0.1,8,20,2.5,0.273972602739726,0.546875,0.643483561777691,0.6441478729248047
gsm8k-59,gsm8k,16,6,8,8,73,0.1,8,27,3.375,0.3698630136986301,0.5,0.6100538053897501,0.4646148681640625
gsm8k-59,gsm8k,16,6,16,8,73,0.1,8,18,2.25,0.2465753424657534,0.65625,0.8828927165425954,0.5242195129394531
gsm8k-59,gsm8k,16,6,24,8,73,0.1,8,22,2.75,0.3013698630136986,0.609375,0.9036091502854189,0.5422954559326172
gsm8k-59,gsm8k,16,12,0,8,73,0.1,8,32,4.0,0.4383561643835616,0.375,0.6140075314705472,0.4516010284423828
gsm8k-59,gsm8k,16,12,8,8,73,0.1,8,25,3.125,0.3424657534246575,0.609375,0.8399975232494966,0.5968284606933594
gsm8k-59,gsm8k,16,12,16,8,73,0.1,8,15,1.875,0.2054794520547945,0.796875,0.9209250405917373,0.6766357421875
gsm8k-59,gsm8k,16,12,24,8,73,0.1,8,29,3.625,0.3972602739726027,0.4375,0.6184775307334194,0.8390655517578125
gsm8k-59,gsm8k,16,18,0,8,73,0.1,8,12,1.5,0.1643835616438356,0.875,0.9648829048162334,0.74896240234375
gsm8k-59,gsm8k,16,18,8,8,73,0.1,8,26,3.25,0.3561643835616438,0.53125,0.8762397207663112,0.6754150390625
gsm8k-59,gsm8k,16,18,16,8,73,0.1,8,28,3.5,0.3835616438356164,0.484375,0.7228127865657955,0.332794189453125
gsm8k-59,gsm8k,16,18,24,8,73,0.1,8,25,3.125,0.3424657534246575,0.53125,0.8423345204284368,0.5990447998046875
gsm8k-59,gsm8k,16,24,0,8,73,0.1,8,24,3.0,0.3287671232876712,0.515625,0.9853764573332027,0.705726146697998
gsm8k-59,gsm8k,16,24,8,8,73,0.1,8,20,2.5,0.273972602739726,0.59375,0.6804539719581839,0.8042449951171875
gsm8k-59,gsm8k,16,24,16,8,73,0.1,8,21,2.625,0.2876712328767123,0.46875,0.8821789557556984,0.8521881103515625
gsm8k-59,gsm8k,16,24,24,8,73,0.1,8,31,3.875,0.4246575342465753,0.515625,0.9147560350144552,0.06368595361709595
gsm8k-59,gsm8k,16,30,0,8,73,0.1,8,25,3.125,0.3424657534246575,0.53125,0.957936239378532,0.8243608474731445
gsm8k-59,gsm8k,16,30,8,8,73,0.1,8,24,3.0,0.3287671232876712,0.453125,0.876573110637938,0.9584760665893555
gsm8k-59,gsm8k,16,30,16,8,73,0.1,8,21,2.625,0.2876712328767123,0.515625,0.9527229997172745,0.8905105590820312
gsm8k-59,gsm8k,16,30,24,8,73,0.1,8,29,3.625,0.3972602739726027,0.453125,0.973464209507471,0.9633769989013672
gsm8k-59,gsm8k,16,35,0,8,73,0.1,8,29,3.625,0.3972602739726027,0.34375,0.6615711991902321,0.10917401313781738
gsm8k-59,gsm8k,16,35,8,8,73,0.1,8,14,1.75,0.1917808219178082,0.8125,0.9646012398550508,0.5095062255859375
gsm8k-59,gsm8k,16,35,16,8,73,0.1,8,19,2.375,0.2602739726027397,0.703125,0.9438950440908862,0.5303611755371094
gsm8k-59,gsm8k,16,35,24,8,73,0.1,8,24,3.0,0.3287671232876712,0.4375,0.9683970508326923,0.6546478271484375
gsm8k-59,gsm8k,24,0,0,8,81,0.1,9,22,2.4444444444444446,0.2716049382716049,0.5138888955116272,0.7862748754110588,0.4500885009765625
gsm8k-59,gsm8k,24,0,8,8,81,0.1,9,30,3.3333333333333335,0.37037037037037035,0.3194444486871362,0.3976607304291324,0.3375720977783203
gsm8k-59,gsm8k,24,0,16,8,81,0.1,9,19,2.111111111111111,0.2345679012345679,0.7361111268401146,0.8837079131611045,0.4894561767578125
gsm8k-59,gsm8k,24,0,24,8,81,0.1,9,20,2.2222222222222223,0.24691358024691357,0.5277777872979641,0.7188582146258904,0.4375419616699219
gsm8k-59,gsm8k,24,6,0,8,81,0.1,9,16,1.7777777777777777,0.19753086419753085,0.722222238779068,0.9661497360910456,0.5657167434692383
gsm8k-59,gsm8k,24,6,8,8,81,0.1,9,30,3.3333333333333335,0.37037037037037035,0.5138888973742723,0.6074469483713305,0.4932708740234375
gsm8k-59,gsm8k,24,6,16,8,81,0.1,9,19,2.111111111111111,0.2345679012345679,0.6666666865348816,0.8851538793208646,0.7033596038818359
gsm8k-59,gsm8k,24,6,24,8,81,0.1,9,20,2.2222222222222223,0.24691358024691357,0.8055555634200573,0.8657297357842466,0.49808645248413086
gsm8k-59,gsm8k,24,12,0,8,81,0.1,9,37,4.111111111111111,0.4567901234567901,0.38888889364898205,0.93207132037314,0.32903480529785156
gsm8k-59,gsm8k,24,12,8,8,81,0.1,9,24,2.6666666666666665,0.2962962962962963,0.5694444561377168,0.9191972775323005,0.545623779296875
gsm8k-59,gsm8k,24,12,16,8,81,0.1,9,14,1.5555555555555556,0.1728395061728395,0.7361111268401146,0.9083744161909704,0.58807373046875
gsm8k-59,gsm8k,24,12,24,8,81,0.1,9,25,2.7777777777777777,0.30864197530864196,0.5416666734963655,0.6885525581159273,0.7515716552734375
gsm8k-59,gsm8k,24,18,0,8,81,0.1,9,16,1.7777777777777777,0.19753086419753085,0.6944444589316845,0.8058863401753624,0.6060447692871094
gsm8k-59,gsm8k,24,18,8,8,81,0.1,9,24,2.6666666666666665,0.2962962962962963,0.6388889066874981,0.9482635830082259,0.6668624877929688
gsm8k-59,gsm8k,24,18,16,8,81,0.1,9,26,2.888888888888889,0.32098765432098764,0.5416666753590107,0.8060407695513265,0.3295440673828125
gsm8k-59,gsm8k,24,18,24,8,81,0.1,9,25,2.7777777777777777,0.30864197530864196,0.4166666716337204,0.6834713730712965,0.5528106689453125
gsm8k-59,gsm8k,24,24,0,8,81,0.1,9,28,3.111111111111111,0.345679012345679,0.4861111184582114,0.9944855801356256,0.7776495218276978
gsm8k-59,gsm8k,24,24,8,8,81,0.1,9,18,2.0,0.2222222222222222,0.47222222574055195,0.5719607232083672,0.9092636108398438
gsm8k-59,gsm8k,24,24,16,8,81,0.1,9,20,2.2222222222222223,0.24691358024691357,0.6111111203208566,0.9561095728845366,0.8700428009033203
gsm8k-59,gsm8k,24,24,24,8,81,0.1,9,34,3.7777777777777777,0.41975308641975306,0.40277778543531895,0.8309829587513484,0.09437060356140137
gsm8k-59,gsm8k,24,30,0,8,81,0.1,9,29,3.2222222222222223,0.35802469135802467,0.34722222574055195,0.9343857867665303,0.7840995788574219
gsm8k-59,gsm8k,24,30,8,8,81,0.1,9,22,2.4444444444444446,0.2716049382716049,0.4861111156642437,0.9565175484636792,0.9341697692871094
gsm8k-59,gsm8k,24,30,16,8,81,0.1,9,24,2.6666666666666665,0.2962962962962963,0.34722222946584225,0.9111109398885546,0.7735824584960938
gsm8k-59,gsm8k,24,30,24,8,81,0.1,9,21,2.3333333333333335,0.25925925925925924,0.5138888973742723,0.9629408374156766,0.9531269073486328
gsm8k-59,gsm8k,24,35,0,8,81,0.1,9,29,3.2222222222222223,0.35802469135802467,0.2777777798473835,0.5701764253752817,0.06172788143157959
gsm8k-59,gsm8k,24,35,8,8,81,0.1,9,15,1.6666666666666667,0.18518518518518517,0.6111111268401146,0.873937898288142,0.48846435546875
gsm8k-59,gsm8k,24,35,16,8,81,0.1,9,26,2.888888888888889,0.32098765432098764,0.40277778543531895,0.9146401046078986,0.5887537002563477
gsm8k-59,gsm8k,24,35,24,8,81,0.1,9,30,3.3333333333333335,0.37037037037037035,0.305555559694767,0.9034135172364458,0.5465946197509766
gsm8k-59,gsm8k,32,0,0,8,89,0.1,9,21,2.3333333333333335,0.23595505617977527,0.7083333507180214,0.9061850546670281,0.5066070556640625
gsm8k-59,gsm8k,32,0,8,8,89,0.1,9,28,3.111111111111111,0.3146067415730337,0.541666679084301,0.7933615458559885,0.31746864318847656
gsm8k-59,gsm8k,32,0,16,8,89,0.1,9,16,1.7777777777777777,0.1797752808988764,0.7083333469927311,0.9009717303954883,0.39992809295654297
gsm8k-59,gsm8k,32,0,24,8,89,0.1,9,20,2.2222222222222223,0.2247191011235955,0.6250000149011612,0.8437697112854042,0.4384632110595703
gsm8k-59,gsm8k,32,6,0,8,89,0.1,9,15,1.6666666666666667,0.16853932584269662,0.6944444589316845,0.7783080248921724,0.7270126342773438
gsm8k-59,gsm8k,32,6,8,8,89,0.1,9,37,4.111111111111111,0.4157303370786517,0.3888888945803046,0.48509843485848286,0.559600830078125
gsm8k-59,gsm8k,32,6,16,8,89,0.1,9,20,2.2222222222222223,0.2247191011235955,0.7083333507180214,0.9389705657141106,0.6227302551269531
gsm8k-59,gsm8k,32,6,24,8,89,0.1,9,20,2.2222222222222223,0.2247191011235955,0.5138888964429498,0.5256420861358212,0.703277587890625
gsm8k-59,gsm8k,32,12,0,8,89,0.1,9,32,3.5555555555555554,0.3595505617977528,0.4444444514811039,0.796341145237893,0.36495447158813477
gsm8k-59,gsm8k,32,12,8,8,89,0.1,9,22,2.4444444444444446,0.24719101123595505,0.5972222425043583,0.8881917166773623,0.5409355163574219
gsm8k-59,gsm8k,32,12,16,8,89,0.1,9,18,2.0,0.20224719101123595,0.6944444626569748,0.8803644311348323,0.6318206787109375
gsm8k-59,gsm8k,32,12,24,8,89,0.1,9,31,3.4444444444444446,0.34831460674157305,0.45833334140479565,0.6958556833546826,0.750457763671875
gsm8k-59,gsm8k,32,18,0,8,89,0.1,9,23,2.5555555555555554,0.25842696629213485,0.6527777928858995,0.8468370235684036,0.6629638671875
gsm8k-59,gsm8k,32,18,8,8,89,0.1,9,31,3.4444444444444446,0.34831460674157305,0.5277777872979641,0.8825955477312738,0.6717300415039062
gsm8k-59,gsm8k,32,18,16,8,89,0.1,9,30,3.3333333333333335,0.33707865168539325,0.5416666716337204,0.6050418561494382,0.37412261962890625
gsm8k-59,gsm8k,32,18,24,8,89,0.1,9,27,3.0,0.30337078651685395,0.47222222946584225,0.7867111530718318,0.5798110961914062
gsm8k-59,gsm8k,32,24,0,8,89,0.1,9,24,2.6666666666666665,0.2696629213483146,0.597222238779068,0.982155384484842,0.6771602630615234
gsm8k-59,gsm8k,32,24,8,8,89,0.1,9,21,2.3333333333333335,0.23595505617977527,0.7500000093132257,0.8964171296759951,0.8760719299316406
gsm8k-59,gsm8k,32,24,16,8,89,0.1,9,30,3.3333333333333335,0.33707865168539325,0.6111111212521791,0.9335089463662894,0.85748291015625
gsm8k-59,gsm8k,32,24,24,8,89,0.1,9,35,3.888888888888889,0.39325842696629215,0.40277778171002865,0.6943563922845978,0.05423855781555176
gsm8k-59,gsm8k,32,30,0,8,89,0.1,9,21,2.3333333333333335,0.23595505617977527,0.6666666828095913,0.9309776797096688,0.7518205642700195
gsm8k-59,gsm8k,32,30,8,8,89,0.1,9,20,2.2222222222222223,0.2247191011235955,0.6944444552063942,0.9764947221180111,0.9761466979980469
gsm8k-59,gsm8k,32,30,16,8,89,0.1,9,22,2.4444444444444446,0.24719101123595505,0.6944444589316845,0.9719305187376817,0.8303184509277344
gsm8k-59,gsm8k,32,30,24,8,89,0.1,9,18,2.0,0.20224719101123595,0.736111119389534,0.9814400509925856,0.9618549346923828
gsm8k-59,gsm8k,32,35,0,8,89,0.1,9,27,3.0,0.30337078651685395,0.47222223319113255,0.7321842309553817,0.09950685501098633
gsm8k-59,gsm8k,32,35,8,8,89,0.1,9,13,1.4444444444444444,0.14606741573033707,0.8888888955116272,0.9889351650400945,0.490936279296875
gsm8k-59,gsm8k,32,35,16,8,89,0.1,9,17,1.8888888888888888,0.19101123595505617,0.8194444552063942,0.8644600824469759,0.7273406982421875
gsm8k-59,gsm8k,32,35,24,8,89,0.1,9,25,2.7777777777777777,0.2808988764044944,0.5972222350537777,0.9690231811709143,0.5880146026611328
gsm8k-59,gsm8k,40,0,0,8,97,0.1,10,21,2.1,0.21649484536082475,0.6625000163912773,0.8951540832049306,0.495147705078125
gsm8k-59,gsm8k,40,0,8,8,97,0.1,10,35,3.5,0.36082474226804123,0.32500000577419996,0.37290223259528843,0.25313472747802734
gsm8k-59,gsm8k,40,0,16,8,97,0.1,10,20,2.0,0.20618556701030927,0.7250000052154064,0.8952125852965697,0.4941864013671875
gsm8k-59,gsm8k,40,0,24,8,97,0.1,10,22,2.2,0.2268041237113402,0.7500000149011612,0.9243090281398333,0.4207172393798828
gsm8k-59,gsm8k,40,6,0,8,97,0.1,10,21,2.1,0.21649484536082475,0.5625000074505806,0.6040136615747685,0.6853656768798828
gsm8k-59,gsm8k,40,6,8,8,97,0.1,10,34,3.4,0.35051546391752575,0.2500000027939677,0.21836781224575494,0.5814056396484375
gsm8k-59,gsm8k,40,6,16,8,97,0.1,10,28,2.8,0.28865979381443296,0.5750000067055225,0.9358986922004878,0.613128662109375
gsm8k-59,gsm8k,40,6,24,8,97,0.1,10,26,2.6,0.26804123711340205,0.4750000052154064,0.6485368984234545,0.44134521484375
gsm8k-59,gsm8k,40,12,0,8,97,0.1,10,40,4.0,0.41237113402061853,0.38750000670552254,0.964456410151947,0.3833129405975342
gsm8k-59,gsm8k,40,12,8,8,97,0.1,10,31,3.1,0.31958762886597936,0.41250000335276127,0.8266925843701782,0.4647979736328125
gsm8k-59,gsm8k,40,12,16,8,97,0.1,10,19,1.9,0.1958762886597938,0.5500000081956387,0.7866759570645414,0.662445068359375
gsm8k-59,gsm8k,40,12,24,8,97,0.1,10,40,4.0,0.41237113402061853,0.38750000670552254,0.39596973215811027,0.8261985778808594
gsm8k-59,gsm8k,40,18,0,8,97,0.1,10,23,2.3,0.23711340206185566,0.3625000035390258,0.5114992621766827,0.7341690063476562
gsm8k-59,gsm8k,40,18,8,8,97,0.1,10,24,2.4,0.24742268041237114,0.2750000022351742,0.45484850500245166,0.7313003540039062
gsm8k-59,gsm8k,40,18,16,8,97,0.1,10,32,3.2,0.32989690721649484,0.23750000167638063,0.38628244941037976,0.37589263916015625
gsm8k-59,gsm8k,40,18,24,8,97,0.1,10,33,3.3,0.3402061855670103,0.38750000298023224,0.6383964059850198,0.6478271484375
gsm8k-59,gsm8k,40,24,0,8,97,0.1,10,37,3.7,0.38144329896907214,0.22500000149011612,0.9735283814843881,0.626427173614502
gsm8k-59,gsm8k,40,24,8,8,97,0.1,10,31,3.1,0.31958762886597936,0.2125000013038516,0.44237544110770527,0.8300724029541016
gsm8k-59,gsm8k,40,24,16,8,97,0.1,10,35,3.5,0.36082474226804123,0.25000000186264515,0.7249076792204998,0.8422183990478516
gsm8k-59,gsm8k,40,24,24,8,97,0.1,10,45,4.5,0.4639175257731959,0.2875000024214387,0.8137632365366129,0.11061716079711914
gsm8k-59,gsm8k,40,30,0,8,97,0.1,10,25,2.5,0.25773195876288657,0.36250000447034836,0.8399022216356223,0.7839806079864502
gsm8k-59,gsm8k,40,30,8,8,97,0.1,10,30,3.0,0.30927835051546393,0.3375000059604645,0.8326001819322025,0.9649066925048828
gsm8k-59,gsm8k,40,30,16,8,97,0.1,10,33,3.3,0.3402061855670103,0.43750000558793545,0.909069138241542,0.8051676750183105
gsm8k-59,gsm8k,40,30,24,8,97,0.1,10,25,2.5,0.25773195876288657,0.3750000074505806,0.9170118921217796,0.9799280166625977
gsm8k-59,gsm8k,40,35,0,8,97,0.1,10,32,3.2,0.32989690721649484,0.45000000670552254,0.7287159821729362,0.09412598609924316
gsm8k-59,gsm8k,40,35,8,8,97,0.1,10,17,1.7,0.17525773195876287,0.7875000014901161,0.9677629599919784,0.4565277099609375
gsm8k-59,gsm8k,40,35,16,8,97,0.1,10,22,2.2,0.2268041237113402,0.5250000096857548,0.8619508700197902,0.6129684448242188
gsm8k-59,gsm8k,40,35,24,8,97,0.1,10,33,3.3,0.3402061855670103,0.47500000707805157,0.9633741513750266,0.7224550247192383
gsm8k-59,gsm8k,48,0,0,8,105,0.1,11,22,2.0,0.20952380952380953,0.7386363670229912,0.8879776924483452,0.4172515869140625
gsm8k-59,gsm8k,48,0,8,8,105,0.1,11,35,3.1818181818181817,0.3333333333333333,0.4431818276643753,0.5407641096587802,0.15126681327819824
gsm8k-59,gsm8k,48,0,16,8,105,0.1,11,22,2.0,0.20952380952380953,0.6363636404275894,0.8380259721032539,0.3607292175292969
gsm8k-59,gsm8k,48,0,24,8,105,0.1,11,25,2.272727272727273,0.23809523809523808,0.6136363670229912,0.8513510997282954,0.30010223388671875
gsm8k-59,gsm8k,48,6,0,8,105,0.1,11,32,2.909090909090909,0.3047619047619048,0.5340909138321877,0.8156314697312426,0.4974937438964844
gsm8k-59,gsm8k,48,6,8,8,105,0.1,11,39,3.5454545454545454,0.37142857142857144,0.39772727712988853,0.5292051465048658,0.6126747131347656
gsm8k-59,gsm8k,48,6,16,8,105,0.1,11,27,2.4545454545454546,0.2571428571428571,0.5681818313896656,0.7151068919613555,0.5788497924804688
gsm8k-59,gsm8k,48,6,24,8,105,0.1,11,33,3.0,0.3142857142857143,0.3295454606413841,0.3622259252358645,0.5822372436523438
gsm8k-59,gsm8k,48,12,0,8,105,0.1,11,43,3.909090909090909,0.4095238095238095,0.3863636441528797,0.8996886279629377,0.34598779678344727
gsm8k-59,gsm8k,48,12,8,8,105,0.1,11,31,2.8181818181818183,0.29523809523809524,0.5454545617103577,0.8905346375971147,0.48020172119140625
gsm8k-59,gsm8k,48,12,16,8,105,0.1,11,17,1.5454545454545454,0.1619047619047619,0.8409091234207153,0.9747902316844083,0.6092071533203125
gsm8k-59,gsm8k,48,12,24,8,105,0.1,11,40,3.6363636363636362,0.38095238095238093,0.3750000074505806,0.9354652478026318,0.8402385711669922
